8.88,5.74,59,0,289117
6.86,7.5,235,0,288016
7.6,5.4,536,0,286657
7.9,6.7,53,0,284619
9.27,9.08,17,0,284360
9.25,7.4,1779,0,283449
9.42,8.42,52,1,283300
8.9,6.92,195,1,282662
9.61,8.75,35,0,282419
8.94,6.16,67,0,281642
8.32,7.4,467,0,279488
9.23,7.86,69,1,278914
8.98,7.85,3320,0,278015
9.07,7.01,120,0,277224
9.25,8,195,0,276379
9.29,8.9,69,0,276334
7.5,7.08,219,0,274628
9.22,5.27,436,1,274229
9.41,8.35,457,1,272890
9.45,8.38,441,0,272736
4.07,4.07,399,1,272648
9.22,8.38,15,1,272062
7.71,2.52,1912,0,271514
8.75,4.72,78,0,270683
8.88,6.86,2553,0,270602
8.94,6.18,3663,1,270148
8.69,7.25,77,0,269947
9.01,7.57,42,1,269510
7.71,8.35,1175,1,269157
9.81,7.41,62,1,267843
9.17,8.68,75,0,267373
10,7.63,50,0,266574
7.97,7.99,109,1,266389
7.87,7.84,482,1,266253
8.99,7.17,110,0,265744
10,7.52,247,0,265323
9.22,8.15,33,1,264918
9.66,8.33,163,0,262289
9.28,8.39,132,0,260721
8.23,8.42,1516,0,260144
7.48,4.11,49,0,257808
8.1,5.79,4077,0,257716
9.49,8.27,32,1,257381
8,6.55,61,0,257193
9.4,8.2,59,1,257106
9.66,8.26,481,0,256475
7.75,5.7,46,1,256346
8.14,4.28,12060,1,255151
8.99,6.88,2694,0,252475
8.75,7.46,102,1,252444
8.19,7.89,955,1,251314
8.73,6.39,3899,1,250650
8.15,5.94,687,1,249114
8.73,4.99,25,0,248943
9.4,7.84,1551,0,248215
9.2,7.17,42,1,247373
9.75,6.12,67,0,247138
8.81,6.18,194,0,245343
9.62,5.54,69,0,244338
8.51,7.52,1393,1,243094
9.42,7.55,53,0,242707
9,5.94,243,0,241669
9.26,9.05,73,0,241514
9.37,7.81,50,0,240990
8.96,7.25,41,0,239674
9.7,8.19,127,0,239483
9.3,8.43,308,0,238257
8.68,8.64,82,0,238073
9.07,8.04,530,1,237147
8.96,7.96,52,0,236359
9.15,8.46,74,0,236129
8.51,7.84,322,0,235688
9.16,8.38,231,1,235207
8.28,7.5,4173,0,233563
9.43,8.12,19,1,233347
9.45,8.63,77,0,233283
8.79,6.42,1498,1,233211
8.19,7.49,108,0,232972
7.8,8.16,78,0,232532
9.2,7.67,7774,0,232016
8.66,5.87,26,0,229610
8.59,7.14,921,0,229610
9.3,8.78,7937,0,229059
8.25,7.25,48,1,229014
8.29,6.8,60,0,228899
9.34,7.35,80,1,228539
9.33,8.08,13,0,228143
8.63,6.99,184,1,228090
8.99,7.87,82,0,227586
8.18,3.59,29,0,227354
9.22,8.83,15,1,225842
8.48,7.25,681,1,225146
9.1,6.61,1275,1,224891
9.63,8.55,707,0,224849
9.42,8.78,1295,0,224452
9.02,8.42,328,1,222953
6.3,7.1,109,1,222927
8.89,7.8,1352,1,222731
9.25,9.11,39,0,222594
8.92,8.91,5318,1,222017
7.61,6.32,82,1,221327
9.85,8.45,266,1,221176
9.81,8.3,685,1,219962
8.47,6.18,69,0,219678
9.56,8.3,48,0,219621
8.59,4.45,37,0,217924
9.15,6.1,1186,1,217493
9.24,8.33,11,1,217320
9.59,8.13,61,0,217077
9.61,8.96,40,1,216861
9.38,8.69,253,1,216852
9.21,8.63,1375,0,216755
10,8.18,32,1,216703
7.97,5.82,37,0,216676
9.65,7.35,28,0,216487
9.65,8.79,54,1,215993
9.58,3.78,1264,1,215362
8.81,5.85,613,0,214946
9.36,9.04,2196,0,214003
9.36,8.65,126,0,213500
7.89,6.52,221,1,212854
7.48,6.4,81,0,212599
9.14,8.48,10,0,212368
8.73,7.37,3902,0,212154
6.88,6.67,116,1,212035
9.43,6.34,34,0,211740
9.32,6.29,158,1,211290
9.24,8.91,42,0,210493
8.77,6.32,2983,1,210278
9.87,6.2,71,0,210018
9.92,8.43,147,0,209673
8.43,6.11,120,0,208912
8.76,6.72,45,0,208094
8.92,7.28,72,0,208054
8.47,6.97,3395,1,206953
10,7.99,46,0,206320
9.62,8.65,229,1,205579
7.99,8.19,2109,0,204742
8.52,7.83,3869,1,203775
9.57,8.11,49,0,203476
8.7,8.2,119,0,202805
9.22,8.69,10,1,202538
9.62,8.17,60,1,202148
9.49,8.7,165,0,201365
8.71,7.72,1472,0,200123
9.14,7.75,58,0,200038
